case_id,category,method,should_reject,rejected,schema_valid,semantic_consistent,compile_success,backtest_success,risk_violation,repair_triggered,repair_success,safe_rejection_correct,end_to_end_success,errors
qsi_056,ambiguous_intent,live_raw_qyir::qwen3.6-flash,False,False,False,False,False,False,False,False,False,True,False,"api_error: PermissionDeniedError: Error code: 403 - {'error': {'message': 'The free tier of the model has been exhausted. If you wish to continue access the model on a paid basis, please disable the ""use free tier only"" mode in the management console.', 'type': 'AllocationQuota.FreeTierOnly', 'param': None, 'code': 'AllocationQuota.FreeTierOnly'}, 'id': 'chatcmpl-54e7853a-8865-9f5f-bae6-25ccba336ef0', 'request_id': '54e7853a-8865-9f5f-bae6-25ccba336ef0'}"
qsi_056,ambiguous_intent,live_qsga_qyir::qwen3.6-flash,False,False,False,False,False,False,False,False,False,True,False,"api_error: PermissionDeniedError: Error code: 403 - {'error': {'message': 'The free tier of the model has been exhausted. If you wish to continue access the model on a paid basis, please disable the ""use free tier only"" mode in the management console.', 'type': 'AllocationQuota.FreeTierOnly', 'param': None, 'code': 'AllocationQuota.FreeTierOnly'}, 'id': 'chatcmpl-176c2447-edc3-9abb-b3e8-a35250c0ce33', 'request_id': '176c2447-edc3-9abb-b3e8-a35250c0ce33'}"
qsi_057,ambiguous_intent,live_raw_qyir::qwen3.6-flash,False,False,False,False,False,False,False,False,False,True,False,"api_error: PermissionDeniedError: Error code: 403 - {'error': {'message': 'The free tier of the model has been exhausted. If you wish to continue access the model on a paid basis, please disable the ""use free tier only"" mode in the management console.', 'type': 'AllocationQuota.FreeTierOnly', 'param': None, 'code': 'AllocationQuota.FreeTierOnly'}, 'id': 'chatcmpl-778aafb8-e23b-9faf-b20f-f9e707b548f9', 'request_id': '778aafb8-e23b-9faf-b20f-f9e707b548f9'}"
qsi_057,ambiguous_intent,live_qsga_qyir::qwen3.6-flash,False,False,False,False,False,False,False,False,False,True,False,"api_error: PermissionDeniedError: Error code: 403 - {'error': {'message': 'The free tier of the model has been exhausted. If you wish to continue access the model on a paid basis, please disable the ""use free tier only"" mode in the management console.', 'type': 'AllocationQuota.FreeTierOnly', 'param': None, 'code': 'AllocationQuota.FreeTierOnly'}, 'id': 'chatcmpl-46c9f183-9acf-9834-b55d-23d1b8cd44cf', 'request_id': '46c9f183-9acf-9834-b55d-23d1b8cd44cf'}"
qsi_058,ambiguous_intent,live_raw_qyir::qwen3.6-flash,False,False,False,False,False,False,False,False,False,True,False,"api_error: PermissionDeniedError: Error code: 403 - {'error': {'message': 'The free tier of the model has been exhausted. If you wish to continue access the model on a paid basis, please disable the ""use free tier only"" mode in the management console.', 'type': 'AllocationQuota.FreeTierOnly', 'param': None, 'code': 'AllocationQuota.FreeTierOnly'}, 'id': 'chatcmpl-9e17d541-bea5-933a-831e-0341978ae53d', 'request_id': '9e17d541-bea5-933a-831e-0341978ae53d'}"
qsi_058,ambiguous_intent,live_qsga_qyir::qwen3.6-flash,False,False,False,False,False,False,False,False,False,True,False,"api_error: PermissionDeniedError: Error code: 403 - {'error': {'message': 'The free tier of the model has been exhausted. If you wish to continue access the model on a paid basis, please disable the ""use free tier only"" mode in the management console.', 'type': 'AllocationQuota.FreeTierOnly', 'param': None, 'code': 'AllocationQuota.FreeTierOnly'}, 'id': 'chatcmpl-e730e8d2-9c56-98fc-89c3-9494239bfb73', 'request_id': 'e730e8d2-9c56-98fc-89c3-9494239bfb73'}"
qsi_059,ambiguous_intent,live_raw_qyir::qwen3.6-flash,False,False,False,False,False,False,False,False,False,True,False,"api_error: PermissionDeniedError: Error code: 403 - {'error': {'message': 'The free tier of the model has been exhausted. If you wish to continue access the model on a paid basis, please disable the ""use free tier only"" mode in the management console.', 'type': 'AllocationQuota.FreeTierOnly', 'param': None, 'code': 'AllocationQuota.FreeTierOnly'}, 'id': 'chatcmpl-4b5c6ebf-9db7-9d8b-9b21-d3cad29b4d0f', 'request_id': '4b5c6ebf-9db7-9d8b-9b21-d3cad29b4d0f'}"
qsi_059,ambiguous_intent,live_qsga_qyir::qwen3.6-flash,False,False,False,False,False,False,False,False,False,True,False,"api_error: PermissionDeniedError: Error code: 403 - {'error': {'message': 'The free tier of the model has been exhausted. If you wish to continue access the model on a paid basis, please disable the ""use free tier only"" mode in the management console.', 'type': 'AllocationQuota.FreeTierOnly', 'param': None, 'code': 'AllocationQuota.FreeTierOnly'}, 'id': 'chatcmpl-a884beaa-5392-9657-be16-5fa2a4f57d4f', 'request_id': 'a884beaa-5392-9657-be16-5fa2a4f57d4f'}"
qsi_060,ambiguous_intent,live_raw_qyir::qwen3.6-flash,False,False,False,False,False,False,False,False,False,True,False,"api_error: PermissionDeniedError: Error code: 403 - {'error': {'message': 'The free tier of the model has been exhausted. If you wish to continue access the model on a paid basis, please disable the ""use free tier only"" mode in the management console.', 'type': 'AllocationQuota.FreeTierOnly', 'param': None, 'code': 'AllocationQuota.FreeTierOnly'}, 'id': 'chatcmpl-042261d1-2f47-91ac-bf2e-0bf8b9ccc6da', 'request_id': '042261d1-2f47-91ac-bf2e-0bf8b9ccc6da'}"
qsi_060,ambiguous_intent,live_qsga_qyir::qwen3.6-flash,False,False,False,False,False,False,False,False,False,True,False,"api_error: PermissionDeniedError: Error code: 403 - {'error': {'message': 'The free tier of the model has been exhausted. If you wish to continue access the model on a paid basis, please disable the ""use free tier only"" mode in the management console.', 'type': 'AllocationQuota.FreeTierOnly', 'param': None, 'code': 'AllocationQuota.FreeTierOnly'}, 'id': 'chatcmpl-2443d681-b2f9-9766-888d-78103619eb63', 'request_id': '2443d681-b2f9-9766-888d-78103619eb63'}"
